level,model,sku_id,description,observations,mae,rmse,wmape
sku,naive_lag_1,17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,28,10.6071,15.7196,1.7784
sku,moving_average_7,17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,28,7.7551,10.4347,1.3003
sku,seasonal_naive_lag_7,17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,28,6.0357,10.8117,1.0120
sku,weekday_seasonal_mean,17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,28,5.8816,11.4086,0.9861
sku,naive_lag_1,17013D,ORIGAMI ROSE INCENSE IN TUBE,28,0.0000,0.0000,0.0000
sku,moving_average_7,17013D,ORIGAMI ROSE INCENSE IN TUBE,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,17013D,ORIGAMI ROSE INCENSE IN TUBE,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,17013D,ORIGAMI ROSE INCENSE IN TUBE,28,1.4961,2.0900,0.0000
sku,naive_lag_1,17021,NAMASTE SWAGAT INCENSE,28,10.2857,23.5675,2.0000
sku,moving_average_7,17021,NAMASTE SWAGAT INCENSE,28,9.0000,17.3043,1.7500
sku,seasonal_naive_lag_7,17021,NAMASTE SWAGAT INCENSE,28,9.0000,22.5642,1.7500
sku,weekday_seasonal_mean,17021,NAMASTE SWAGAT INCENSE,28,8.9333,16.2106,1.7370
sku,naive_lag_1,17033,UNKNOWN,28,0.0000,0.0000,0.0000
sku,moving_average_7,17033,UNKNOWN,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,17033,UNKNOWN,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,17033,UNKNOWN,28,4.6188,5.7360,0.0000
sku,naive_lag_1,17038,PORCELAIN BUDAH INCENSE HOLDER,28,7.5000,26.7355,2.0000
sku,moving_average_7,17038,PORCELAIN BUDAH INCENSE HOLDER,28,7.3673,20.1948,1.9646
sku,seasonal_naive_lag_7,17038,PORCELAIN BUDAH INCENSE HOLDER,28,7.4286,26.7328,1.9810
sku,weekday_seasonal_mean,17038,PORCELAIN BUDAH INCENSE HOLDER,28,6.7571,19.1666,1.8019
sku,naive_lag_1,17039,INLAID WOOD INCENSE HOLDER,28,0.0000,0.0000,0.0000
sku,moving_average_7,17039,INLAID WOOD INCENSE HOLDER,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,17039,INLAID WOOD INCENSE HOLDER,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,17039,INLAID WOOD INCENSE HOLDER,28,5.2091,6.3854,0.0000
sku,naive_lag_1,17084N,FAIRY DREAMS INCENSE,28,5.7857,11.2599,2.1039
sku,moving_average_7,17084N,FAIRY DREAMS INCENSE,28,5.1939,8.5855,1.8887
sku,seasonal_naive_lag_7,17084N,FAIRY DREAMS INCENSE,28,7.3214,17.3030,2.6623
sku,weekday_seasonal_mean,17084N,FAIRY DREAMS INCENSE,28,5.2416,7.5773,1.9060
sku,naive_lag_1,17084P,DRAGONS BLOOD INCENSE,28,2.6786,7.6974,2.0270
sku,moving_average_7,17084P,DRAGONS BLOOD INCENSE,28,2.6684,5.8309,2.0193
sku,seasonal_naive_lag_7,17084P,DRAGONS BLOOD INCENSE,28,2.6786,7.4618,2.0270
sku,weekday_seasonal_mean,17084P,DRAGONS BLOOD INCENSE,28,2.4369,5.2757,1.8441
sku,naive_lag_1,17084R,ASSORTED INCENSE PACK,28,5.1429,19.2428,2.0000
sku,moving_average_7,17084R,ASSORTED INCENSE PACK,28,5.5102,15.1817,2.1429
sku,seasonal_naive_lag_7,17084R,ASSORTED INCENSE PACK,28,7.7143,30.4256,3.0000
sku,weekday_seasonal_mean,17084R,ASSORTED INCENSE PACK,28,16.1165,20.7308,6.2675
sku,naive_lag_1,17091A,LAVENDER INCENSE IN TIN,28,0.0000,0.0000,0.0000
sku,moving_average_7,17091A,LAVENDER INCENSE IN TIN,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,17091A,LAVENDER INCENSE IN TIN,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,17091A,LAVENDER INCENSE IN TIN,28,3.1607,3.8264,0.0000
sku,naive_lag_1,17091B,JASMINE TEA INCENSE IN TIN,28,0.0000,0.0000,0.0000
sku,moving_average_7,17091B,JASMINE TEA INCENSE IN TIN,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,17091B,JASMINE TEA INCENSE IN TIN,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,17091B,JASMINE TEA INCENSE IN TIN,28,0.3879,0.4467,0.0000
sku,naive_lag_1,17091J,VANILLA INCENSE IN TIN,28,15.9286,32.9328,1.4295
sku,moving_average_7,17091J,VANILLA INCENSE IN TIN,28,13.0816,25.7617,1.1740
sku,seasonal_naive_lag_7,17091J,VANILLA INCENSE IN TIN,28,13.4286,27.0779,1.2051
sku,weekday_seasonal_mean,17091J,VANILLA INCENSE IN TIN,28,12.5392,26.6503,1.1253
sku,naive_lag_1,17096,ASSORTED LAQUERED INCENSE HOLDERS,28,0.0000,0.0000,0.0000
sku,moving_average_7,17096,ASSORTED LAQUERED INCENSE HOLDERS,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,17096,ASSORTED LAQUERED INCENSE HOLDERS,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,17096,ASSORTED LAQUERED INCENSE HOLDERS,28,8.7822,10.4111,0.0000
sku,naive_lag_1,17107D,FLOWER FAIRY 5 DRAWER LINERS,28,1.3571,2.4202,1.9000
sku,moving_average_7,17107D,FLOWER FAIRY 5 DRAWER LINERS,28,1.1480,1.7963,1.6071
sku,seasonal_naive_lag_7,17107D,FLOWER FAIRY 5 DRAWER LINERS,28,1.2500,2.3223,1.7500
sku,weekday_seasonal_mean,17107D,FLOWER FAIRY 5 DRAWER LINERS,28,0.9134,1.6542,1.2788
sku,naive_lag_1,17109D,Adjustment,28,0.0000,0.0000,0.0000
sku,moving_average_7,17109D,Adjustment,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,17109D,Adjustment,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,17109D,Adjustment,28,1.7826,2.3969,0.0000
sku,naive_lag_1,17129D,CLEAR COLOUR GLASS GEMS IN BAG,28,0.0000,0.0000,0.0000
sku,moving_average_7,17129D,CLEAR COLOUR GLASS GEMS IN BAG,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,17129D,CLEAR COLOUR GLASS GEMS IN BAG,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,17129D,CLEAR COLOUR GLASS GEMS IN BAG,28,3.0192,4.5453,0.0000
sku,naive_lag_1,17129F,BLUE GLASS GEMS IN BAG,28,0.0714,0.2673,2.0000
sku,moving_average_7,17129F,BLUE GLASS GEMS IN BAG,28,0.0867,0.2074,2.4286
sku,seasonal_naive_lag_7,17129F,BLUE GLASS GEMS IN BAG,28,0.0714,0.2673,2.0000
sku,weekday_seasonal_mean,17129F,BLUE GLASS GEMS IN BAG,28,2.1815,2.5348,61.0823
sku,naive_lag_1,17136A,check,28,0.2143,0.8018,2.0000
sku,moving_average_7,17136A,check,28,0.2143,0.6061,2.0000
sku,seasonal_naive_lag_7,17136A,check,28,0.2143,0.8018,2.0000
sku,weekday_seasonal_mean,17136A,check,28,1.0767,1.4592,10.0491
sku,naive_lag_1,17164B,ASS COL SMALL SAND GECKO P'WEIGHT,28,0.0000,0.0000,0.0000
sku,moving_average_7,17164B,ASS COL SMALL SAND GECKO P'WEIGHT,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,17164B,ASS COL SMALL SAND GECKO P'WEIGHT,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,17164B,ASS COL SMALL SAND GECKO P'WEIGHT,28,4.9110,8.3441,0.0000
sku,naive_lag_1,17165B,UNKNOWN,28,0.0000,0.0000,0.0000
sku,moving_average_7,17165B,UNKNOWN,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,17165B,UNKNOWN,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,17165B,UNKNOWN,28,1.1380,1.6018,0.0000
sku,naive_lag_1,17165D,UNKNOWN,28,0.0000,0.0000,0.0000
sku,moving_average_7,17165D,UNKNOWN,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,17165D,UNKNOWN,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,17165D,UNKNOWN,28,1.1348,1.3286,0.0000
sku,naive_lag_1,17181,CIRCLE OF FRIENDS CANDLE HOLDER,28,0.0000,0.0000,0.0000
sku,moving_average_7,17181,CIRCLE OF FRIENDS CANDLE HOLDER,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,17181,CIRCLE OF FRIENDS CANDLE HOLDER,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,17181,CIRCLE OF FRIENDS CANDLE HOLDER,28,0.4951,0.6388,0.0000
sku,naive_lag_1,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,28,0.0000,0.0000,0.0000
sku,moving_average_7,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,28,16.0129,19.4167,0.0000
sku,naive_lag_1,18094C,WHITE AND BLUE CERAMIC OIL BURNER,28,0.0000,0.0000,0.0000
sku,moving_average_7,18094C,WHITE AND BLUE CERAMIC OIL BURNER,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,18094C,WHITE AND BLUE CERAMIC OIL BURNER,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,18094C,WHITE AND BLUE CERAMIC OIL BURNER,28,0.6081,0.6760,0.0000
sku,naive_lag_1,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,28,1.3571,3.1960,2.0000
sku,moving_average_7,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,28,1.2092,2.3204,1.7820
sku,seasonal_naive_lag_7,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,28,1.5357,3.3753,2.2632
sku,weekday_seasonal_mean,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,28,2.5102,3.1709,3.6992
sku,naive_lag_1,18098C,PORCELAIN BUTTERFLY OIL BURNER,28,0.0000,0.0000,0.0000
sku,moving_average_7,18098C,PORCELAIN BUTTERFLY OIL BURNER,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,18098C,PORCELAIN BUTTERFLY OIL BURNER,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,18098C,PORCELAIN BUTTERFLY OIL BURNER,28,2.1548,2.4725,0.0000
sku,naive_lag_1,20615,BLUE POLKADOT PASSPORT COVER,28,1.9286,5.4182,1.8621
sku,moving_average_7,20615,BLUE POLKADOT PASSPORT COVER,28,2.6990,4.7045,2.6059
sku,seasonal_naive_lag_7,20615,BLUE POLKADOT PASSPORT COVER,28,3.0714,7.3193,2.9655
sku,weekday_seasonal_mean,20615,BLUE POLKADOT PASSPORT COVER,28,1.2680,3.5057,1.2242
sku,naive_lag_1,20616,CHERRY BLOSSOM PASSPORT COVER,28,1.7857,5.2915,1.9231
sku,moving_average_7,20616,CHERRY BLOSSOM PASSPORT COVER,28,1.5306,3.9949,1.6484
sku,seasonal_naive_lag_7,20616,CHERRY BLOSSOM PASSPORT COVER,28,1.5357,5.0036,1.6538
sku,weekday_seasonal_mean,20616,CHERRY BLOSSOM PASSPORT COVER,28,1.0856,3.7318,1.1691
sku,naive_lag_1,20617,FIRST CLASS PASSPORT COVER,28,0.2857,0.6547,1.6000
sku,moving_average_7,20617,FIRST CLASS PASSPORT COVER,28,0.3980,0.6502,2.2286
sku,seasonal_naive_lag_7,20617,FIRST CLASS PASSPORT COVER,28,0.5714,1.4880,3.2000
sku,weekday_seasonal_mean,20617,FIRST CLASS PASSPORT COVER,28,0.6782,0.9948,3.7980
sku,naive_lag_1,20618,QUEEN OF THE SKIES PASSPORT COVER,28,0.2857,0.5976,1.6000
sku,moving_average_7,20618,QUEEN OF THE SKIES PASSPORT COVER,28,0.5000,0.6535,2.8000
sku,seasonal_naive_lag_7,20618,QUEEN OF THE SKIES PASSPORT COVER,28,0.4643,1.2956,2.6000
sku,weekday_seasonal_mean,20618,QUEEN OF THE SKIES PASSPORT COVER,28,0.4710,0.5499,2.6374
sku,naive_lag_1,20619,TROPICAL PASSPORT COVER,28,0.5357,0.8238,1.6667
sku,moving_average_7,20619,TROPICAL PASSPORT COVER,28,0.4745,0.5657,1.4762
sku,seasonal_naive_lag_7,20619,TROPICAL PASSPORT COVER,28,0.4643,0.6814,1.4444
sku,weekday_seasonal_mean,20619,TROPICAL PASSPORT COVER,28,0.6049,0.8352,1.8819
sku,naive_lag_1,20621,UNKNOWN,28,0.0000,0.0000,0.0000
sku,moving_average_7,20621,UNKNOWN,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,20621,UNKNOWN,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,20621,UNKNOWN,28,0.5201,0.8634,0.0000
sku,naive_lag_1,20622,VIP PASSPORT COVER,28,1.2143,3.5153,2.0000
sku,moving_average_7,20622,VIP PASSPORT COVER,28,1.0867,2.5950,1.7899
sku,seasonal_naive_lag_7,20622,VIP PASSPORT COVER,28,1.0357,3.2459,1.7059
sku,weekday_seasonal_mean,20622,VIP PASSPORT COVER,28,1.2579,2.7368,2.0718
sku,naive_lag_1,20652,BLUE POLKADOT LUGGAGE TAG,28,1.9286,4.2594,2.7000
sku,moving_average_7,20652,BLUE POLKADOT LUGGAGE TAG,28,1.7959,2.9047,2.5143
sku,seasonal_naive_lag_7,20652,BLUE POLKADOT LUGGAGE TAG,28,2.0000,4.4481,2.8000
sku,weekday_seasonal_mean,20652,BLUE POLKADOT LUGGAGE TAG,28,1.6114,2.7510,2.2560
sku,naive_lag_1,20653,CHERRY BLOSSOM LUGGAGE TAG,28,1.0000,3.1053,1.8667
sku,moving_average_7,20653,CHERRY BLOSSOM LUGGAGE TAG,28,0.9031,2.4164,1.6857
sku,seasonal_naive_lag_7,20653,CHERRY BLOSSOM LUGGAGE TAG,28,0.8929,3.0880,1.6667
sku,weekday_seasonal_mean,20653,CHERRY BLOSSOM LUGGAGE TAG,28,2.3241,5.9084,4.3383
sku,naive_lag_1,20654,FIRST CLASS LUGGAGE TAG,28,0.5000,1.0000,2.0000
sku,moving_average_7,20654,FIRST CLASS LUGGAGE TAG,28,0.9082,1.3060,3.6327
sku,seasonal_naive_lag_7,20654,FIRST CLASS LUGGAGE TAG,28,1.0714,2.6458,4.2857
sku,weekday_seasonal_mean,20654,FIRST CLASS LUGGAGE TAG,28,0.5558,0.7429,2.2231
sku,naive_lag_1,20655,QUEEN OF SKIES LUGGAGE TAG,28,0.5714,1.0000,1.6000
sku,moving_average_7,20655,QUEEN OF SKIES LUGGAGE TAG,28,0.5765,0.7839,1.6143
sku,seasonal_naive_lag_7,20655,QUEEN OF SKIES LUGGAGE TAG,28,0.5714,1.0690,1.6000
sku,weekday_seasonal_mean,20655,QUEEN OF SKIES LUGGAGE TAG,28,0.6671,0.8369,1.8679
sku,naive_lag_1,20657,TROPICAL LUGGAGE TAG,28,0.0714,0.3780,0.0000
sku,moving_average_7,20657,TROPICAL LUGGAGE TAG,28,0.1531,0.3499,0.0000
sku,seasonal_naive_lag_7,20657,TROPICAL LUGGAGE TAG,28,0.2500,0.8660,0.0000
sku,weekday_seasonal_mean,20657,TROPICAL LUGGAGE TAG,28,2.6558,5.7397,0.0000
sku,naive_lag_1,20658,RED RETROSPOT LUGGAGE TAG,28,0.0000,0.0000,0.0000
sku,moving_average_7,20658,RED RETROSPOT LUGGAGE TAG,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,20658,RED RETROSPOT LUGGAGE TAG,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,20658,RED RETROSPOT LUGGAGE TAG,28,2.2239,2.4780,0.0000
sku,naive_lag_1,20659,ECONOMY LUGGAGE TAG,28,1.6071,2.7058,1.6667
sku,moving_average_7,20659,ECONOMY LUGGAGE TAG,28,1.3112,1.9969,1.3598
sku,seasonal_naive_lag_7,20659,ECONOMY LUGGAGE TAG,28,1.1071,2.1129,1.1481
sku,weekday_seasonal_mean,20659,ECONOMY LUGGAGE TAG,28,1.1298,2.0148,1.1716
sku,naive_lag_1,20661,BLUE POLKADOT PURSE,28,0.2857,0.5345,1.6000
sku,moving_average_7,20661,BLUE POLKADOT PURSE,28,0.2959,0.4182,1.6571
sku,seasonal_naive_lag_7,20661,BLUE POLKADOT PURSE,28,0.3571,0.5976,2.0000
sku,weekday_seasonal_mean,20661,BLUE POLKADOT PURSE,28,1.2282,2.5139,6.8777
sku,naive_lag_1,20662,FIRST CLASS HOLIDAY PURSE,28,0.0000,0.0000,0.0000
sku,moving_average_7,20662,FIRST CLASS HOLIDAY PURSE,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,20662,FIRST CLASS HOLIDAY PURSE,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,20662,FIRST CLASS HOLIDAY PURSE,28,1.0283,2.3287,0.0000
sku,naive_lag_1,20663,QUEEN OF THE SKIES HOLIDAY PURSE,28,0.0000,0.0000,0.0000
sku,moving_average_7,20663,QUEEN OF THE SKIES HOLIDAY PURSE,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,20663,QUEEN OF THE SKIES HOLIDAY PURSE,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,20663,QUEEN OF THE SKIES HOLIDAY PURSE,28,1.5182,3.7707,0.0000
sku,naive_lag_1,20664,TROPICAL HOLIDAY PURSE,28,0.0000,0.0000,0.0000
sku,moving_average_7,20664,TROPICAL HOLIDAY PURSE,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,20664,TROPICAL HOLIDAY PURSE,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,20664,TROPICAL HOLIDAY PURSE,28,0.0928,0.1145,0.0000
sku,naive_lag_1,20665,RED RETROSPOT PURSE,28,0.5000,0.8018,1.2727
sku,moving_average_7,20665,RED RETROSPOT PURSE,28,0.5204,0.7122,1.3247
sku,seasonal_naive_lag_7,20665,RED RETROSPOT PURSE,28,0.4286,0.7559,1.0909
sku,weekday_seasonal_mean,20665,RED RETROSPOT PURSE,28,1.4965,1.7286,3.8093
sku,naive_lag_1,20666,ECONOMY HOLIDAY PURSE,28,0.0000,0.0000,0.0000
sku,moving_average_7,20666,ECONOMY HOLIDAY PURSE,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,20666,ECONOMY HOLIDAY PURSE,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,20666,ECONOMY HOLIDAY PURSE,28,1.2873,3.0556,0.0000
sku,naive_lag_1,20668,DISCO BALL CHRISTMAS DECORATION,28,179.3929,270.6828,1.1931
sku,moving_average_7,20668,DISCO BALL CHRISTMAS DECORATION,28,150.5459,218.8567,1.0013
sku,seasonal_naive_lag_7,20668,DISCO BALL CHRISTMAS DECORATION,28,151.2500,237.2519,1.0059
sku,weekday_seasonal_mean,20668,DISCO BALL CHRISTMAS DECORATION,28,130.1829,235.0818,0.8658
sku,naive_lag_1,20669,RED HEART LUGGAGE TAG,28,1.5000,2.0529,1.9091
sku,moving_average_7,20669,RED HEART LUGGAGE TAG,28,1.2296,1.3937,1.5649
sku,seasonal_naive_lag_7,20669,RED HEART LUGGAGE TAG,28,1.2857,1.9640,1.6364
sku,weekday_seasonal_mean,20669,RED HEART LUGGAGE TAG,28,1.0548,1.2411,1.3425
sku,naive_lag_1,20670,VIP HOLIDAY PURSE,28,0.1429,0.5345,2.0000
sku,moving_average_7,20670,VIP HOLIDAY PURSE,28,0.1429,0.4041,2.0000
sku,seasonal_naive_lag_7,20670,VIP HOLIDAY PURSE,28,0.1429,0.5345,2.0000
sku,weekday_seasonal_mean,20670,VIP HOLIDAY PURSE,28,1.0379,2.3073,14.5300
sku,naive_lag_1,20671,BLUE TEATIME PRINT BOWL,28,0.0000,0.0000,0.0000
sku,moving_average_7,20671,BLUE TEATIME PRINT BOWL,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,20671,BLUE TEATIME PRINT BOWL,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,20671,BLUE TEATIME PRINT BOWL,28,1.1039,1.2102,0.0000
sku,naive_lag_1,20672,UNKNOWN,28,0.0000,0.0000,0.0000
sku,moving_average_7,20672,UNKNOWN,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,20672,UNKNOWN,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,20672,UNKNOWN,28,0.1969,0.2485,0.0000
sku,naive_lag_1,20674,GREEN POLKADOT BOWL,28,6.6071,9.3713,1.9474
sku,moving_average_7,20674,GREEN POLKADOT BOWL,28,3.9490,5.9485,1.1639
sku,seasonal_naive_lag_7,20674,GREEN POLKADOT BOWL,28,4.9286,7.4450,1.4526
sku,weekday_seasonal_mean,20674,GREEN POLKADOT BOWL,28,4.1893,5.8069,1.2347
sku,naive_lag_1,20675,BLUE POLKADOT BOWL,28,11.2857,20.1689,1.8480
sku,moving_average_7,20675,BLUE POLKADOT BOWL,28,8.1786,15.0650,1.3392
sku,seasonal_naive_lag_7,20675,BLUE POLKADOT BOWL,28,8.3214,18.0129,1.3626
sku,weekday_seasonal_mean,20675,BLUE POLKADOT BOWL,28,9.0973,15.1720,1.4896
sku,naive_lag_1,20676,RED RETROSPOT BOWL,28,16.0357,24.7206,1.3647
sku,moving_average_7,20676,RED RETROSPOT BOWL,28,13.7041,17.4639,1.1663
sku,seasonal_naive_lag_7,20676,RED RETROSPOT BOWL,28,16.2143,25.8747,1.3799
sku,weekday_seasonal_mean,20676,RED RETROSPOT BOWL,28,11.7042,16.9191,0.9961
sku,naive_lag_1,20677,PINK POLKADOT BOWL,28,16.5714,27.0463,1.5263
sku,moving_average_7,20677,PINK POLKADOT BOWL,28,12.7500,20.2655,1.1743
sku,seasonal_naive_lag_7,20677,PINK POLKADOT BOWL,28,12.7500,22.5745,1.1743
sku,weekday_seasonal_mean,20677,PINK POLKADOT BOWL,28,11.4581,19.1647,1.0554
sku,naive_lag_1,20679,EDWARDIAN PARASOL RED,28,7.2857,14.7479,1.6320
sku,moving_average_7,20679,EDWARDIAN PARASOL RED,28,6.0612,10.4340,1.3577
sku,seasonal_naive_lag_7,20679,EDWARDIAN PARASOL RED,28,7.5714,14.3676,1.6960
sku,weekday_seasonal_mean,20679,EDWARDIAN PARASOL RED,28,8.0365,11.8671,1.8002
sku,naive_lag_1,20681,PINK POLKADOT CHILDRENS UMBRELLA,28,0.0000,0.0000,0.0000
sku,moving_average_7,20681,PINK POLKADOT CHILDRENS UMBRELLA,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,20681,PINK POLKADOT CHILDRENS UMBRELLA,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,20681,PINK POLKADOT CHILDRENS UMBRELLA,28,1.9734,2.1901,0.0000
sku,naive_lag_1,20682,RED RETROSPOT CHILDRENS UMBRELLA,28,11.1071,17.8155,1.5171
sku,moving_average_7,20682,RED RETROSPOT CHILDRENS UMBRELLA,28,8.2959,13.9965,1.1331
sku,seasonal_naive_lag_7,20682,RED RETROSPOT CHILDRENS UMBRELLA,28,9.8214,16.2470,1.3415
sku,weekday_seasonal_mean,20682,RED RETROSPOT CHILDRENS UMBRELLA,28,6.5506,12.6562,0.8947
sku,naive_lag_1,20684,UNKNOWN,28,0.0000,0.0000,0.0000
sku,moving_average_7,20684,UNKNOWN,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,20684,UNKNOWN,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,20684,UNKNOWN,28,0.8154,0.9540,0.0000
sku,naive_lag_1,20685,DOORMAT RED RETROSPOT,28,13.0714,20.5026,1.1806
sku,moving_average_7,20685,DOORMAT RED RETROSPOT,28,12.9031,17.5076,1.1654
sku,seasonal_naive_lag_7,20685,DOORMAT RED RETROSPOT,28,12.9286,21.1728,1.1677
sku,weekday_seasonal_mean,20685,DOORMAT RED RETROSPOT,28,10.5441,14.7771,0.9524
sku,naive_lag_1,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,28,4.1429,12.4986,1.9016
sku,moving_average_7,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,28,3.8673,9.6029,1.7752
sku,seasonal_naive_lag_7,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,28,4.0714,12.6237,1.8689
sku,weekday_seasonal_mean,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,28,2.4229,8.9594,1.1121
sku,naive_lag_1,20689,RETRO SISTERS EXPRESSO CUPS,28,0.0000,0.0000,0.0000
sku,moving_average_7,20689,RETRO SISTERS EXPRESSO CUPS,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,20689,RETRO SISTERS EXPRESSO CUPS,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,20689,RETRO SISTERS EXPRESSO CUPS,28,0.6561,1.3118,0.0000
sku,naive_lag_1,20692,UNKNOWN,28,0.0000,0.0000,0.0000
sku,moving_average_7,20692,UNKNOWN,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,20692,UNKNOWN,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,20692,UNKNOWN,28,1.2756,1.7230,0.0000
sku,naive_lag_1,20694,FLORAL PINK MONSTER,28,0.0714,0.2673,2.0000
sku,moving_average_7,20694,FLORAL PINK MONSTER,28,0.0714,0.2020,2.0000
sku,seasonal_naive_lag_7,20694,FLORAL PINK MONSTER,28,0.0714,0.2673,2.0000
sku,weekday_seasonal_mean,20694,FLORAL PINK MONSTER,28,0.2472,0.3066,6.9214
sku,naive_lag_1,20695,FLORAL BLUE MONSTER,28,0.0714,0.2673,2.0000
sku,moving_average_7,20695,FLORAL BLUE MONSTER,28,0.0714,0.2020,2.0000
sku,seasonal_naive_lag_7,20695,FLORAL BLUE MONSTER,28,0.0714,0.2673,2.0000
sku,weekday_seasonal_mean,20695,FLORAL BLUE MONSTER,28,0.2226,0.2905,6.2320
sku,naive_lag_1,20696,FLORAL SOFT CAR TOY,28,0.0357,0.1890,0.0000
sku,moving_average_7,20696,FLORAL SOFT CAR TOY,28,0.0357,0.0714,0.0000
sku,seasonal_naive_lag_7,20696,FLORAL SOFT CAR TOY,28,0.0357,0.1890,0.0000
sku,weekday_seasonal_mean,20696,FLORAL SOFT CAR TOY,28,0.2121,0.2420,0.0000
sku,naive_lag_1,20699,MOUSEY LONG LEGS SOFT TOY,28,0.2143,0.5976,2.0000
sku,moving_average_7,20699,MOUSEY LONG LEGS SOFT TOY,28,0.2143,0.4518,2.0000
sku,seasonal_naive_lag_7,20699,MOUSEY LONG LEGS SOFT TOY,28,0.2143,0.5976,2.0000
sku,weekday_seasonal_mean,20699,MOUSEY LONG LEGS SOFT TOY,28,0.4321,0.5118,4.0327
sku,naive_lag_1,20700,GREEN CAT FLORAL CUSHION COVER,28,0.0000,0.0000,0.0000
sku,moving_average_7,20700,GREEN CAT FLORAL CUSHION COVER,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,20700,GREEN CAT FLORAL CUSHION COVER,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,20700,GREEN CAT FLORAL CUSHION COVER,28,0.5925,1.0981,0.0000
