sku_id,description,category,selected_model,observations,actual_units,forecast_units,bias_units,mae,rmse,wmape
22931,BAKING MOULD HEART WHITE CHOCOLATE,UNMAPPED,lstm,14,17.0000,4.0318,-12.9682,1.3480,2.8283,1.1101
90214B,"LETTER ""B"" BLING KEY RING",UNMAPPED,moving_average_7,14,12.0000,6.8572,-5.1428,1.3469,3.3355,1.5714
47590A,BLUE HAPPY BIRTHDAY BUNTING,UNMAPPED,gru,14,9.0000,16.2717,7.2717,1.3441,1.4566,2.0909
22928,YELLOW GIANT GARDEN THERMOMETER,UNMAPPED,gru,14,20.0000,14.5667,-5.4333,1.3333,1.8488,0.9333
79160,HEART SHAPE WIRELESS DOORBELL,UNMAPPED,moving_average_7,14,10.0000,14.8571,4.8571,1.3265,1.8111,1.8572
20659,ECONOMY LUGGAGE TAG,UNMAPPED,weekday_seasonal_mean,14,16.0000,6.7226,-9.2774,1.3258,2.3817,1.1601
22433,WATERING CAN GREEN DINOSAUR,UNMAPPED,lstm,14,16.0000,3.9777,-12.0223,1.3255,2.6283,1.1598
85035C,ROSE 3 WICK MORRIS BOX CANDLE,UNMAPPED,lstm,14,1.0000,19.3036,18.3036,1.3074,1.4563,18.3036
84509E,SET OF 4 CAROUSEL PLACEMATS,UNMAPPED,moving_average_7,14,14.0000,4.8571,-9.1429,1.3061,3.2666,1.3061
35648,VINTAGE BEAD PINK PURSE,UNMAPPED,weekday_seasonal_mean,14,20.0000,18.0854,-1.9146,1.3057,1.6988,0.9140
21351,CINAMMON & ORANGE WREATH,UNMAPPED,lstm,14,17.0000,6.4133,-10.5867,1.3050,2.0199,1.0747
22309,TEA COSY RED STRIPE,UNMAPPED,lstm,14,18.0000,10.5777,-7.4223,1.3042,1.6595,1.0144
79190D,RETRO PLASTIC DAISY TRAY,UNMAPPED,lstm,14,15.0000,3.4758,-11.5242,1.2988,3.9780,1.2122
20974,12 PENCILS SMALL TUBE SKULL,UNMAPPED,lstm,14,12.0000,7.9441,-4.0559,1.2919,2.2932,1.5073
21676,FLOWERS STICKERS,UNMAPPED,lstm,14,16.0000,5.7894,-10.2106,1.2908,3.1585,1.1295
79144B,PAINTED LIGHTBULB STAR+ MOON,UNMAPPED,lstm,14,17.0000,4.3796,-12.6204,1.2902,2.1401,1.0625
23132,SMALL IVORY HEART WALL ORGANISER,UNMAPPED,lstm,14,19.0000,17.2636,-1.7364,1.2896,1.8637,0.9502
23444,Next Day Carriage,UNMAPPED,lightgbm,14,19.0000,25.9881,6.9881,1.2869,1.4180,0.9483
22894,TABLECLOTH RED APPLES DESIGN,UNMAPPED,naive_lag_1,14,10.0000,8.0000,-2.0000,1.2857,3.0706,1.8000
23315,IVORY REFECTORY CLOCK,UNMAPPED,naive_lag_1,14,9.0000,11.0000,2.0000,1.2857,1.6036,2.0000
85114A,BLACK ENCHANTED FOREST PLACEMAT,UNMAPPED,naive_lag_1,14,14.0000,16.0000,2.0000,1.2857,2.7775,1.2857
90214R,"LETTER ""R"" BLING KEY RING",UNMAPPED,moving_average_7,14,13.0000,7.0000,-6.0000,1.2857,3.3149,1.3846
46776B,WOVEN BERRIES CUSHION COVER,UNMAPPED,weekday_seasonal_mean,14,21.0000,7.7288,-13.2712,1.2802,1.9213,0.8535
84519A,TOMATO CHARLIE+LOLA COASTER SET,UNMAPPED,gru,14,19.0000,14.1420,-4.8580,1.2791,1.7533,0.9425
21561,DINOSAUR LUNCH BOX WITH CUTLERY,UNMAPPED,lstm,14,19.0000,13.7959,-5.2041,1.2754,1.9122,0.9398
21867,PINK UNION JACK LUGGAGE TAG,UNMAPPED,gru,14,16.0000,8.1306,-7.8694,1.2736,1.8121,1.1144
21211,SET OF 72 SKULL PAPER DOILIES,UNMAPPED,lstm,14,14.0000,4.9751,-9.0249,1.2695,3.1706,1.2695
22891,TEA FOR ONE POLKADOT,UNMAPPED,weekday_seasonal_mean,14,24.0000,11.6638,-12.3362,1.2672,1.7026,0.7392
47599B,BLUE PARTY BAGS,UNMAPPED,lstm,14,12.0000,6.3486,-5.6514,1.2639,3.1537,1.4746
84923,PINK BUTTERFLY HANDBAG W BOBBLES,UNMAPPED,weekday_seasonal_mean,14,19.0000,4.0696,-14.9304,1.2556,2.0388,0.9252
21466,RED FLOWER CROCHET FOOD COVER,UNMAPPED,lstm,14,17.0000,5.8949,-11.1051,1.2496,2.1806,1.0291
21557,SET OF 6 FUNKY BEAKERS,UNMAPPED,weekday_seasonal_mean,14,12.0000,17.5614,5.5614,1.2473,1.6516,1.4552
23252,VINTAGE RED ENAMEL TRIM JUG,UNMAPPED,weekday_seasonal_mean,14,16.0000,11.0090,-4.9910,1.2461,1.7354,1.0903
22660,DOORMAT I LOVE LONDON,UNMAPPED,lstm,14,15.0000,7.0241,-7.9759,1.2451,2.6506,1.1621
21264,WHITE GOOSE FEATHER TREE 60CM,UNMAPPED,weekday_seasonal_mean,14,17.0000,6.4292,-10.5708,1.2418,2.0210,1.0226
22070,SMALL RED RETROSPOT MUG IN BOX,UNMAPPED,weekday_seasonal_mean,14,12.0000,28.6480,16.6480,1.2368,1.5203,1.4429
21812,GARLAND WITH HEARTS AND BELLS,UNMAPPED,weekday_seasonal_mean,14,16.0000,14.3582,-1.6418,1.2343,1.9811,1.0800
84536B,FAIRY CAKES NOTEBOOK A7 SIZE,UNMAPPED,gru,14,14.0000,16.9205,2.9205,1.2326,1.3923,1.2326
72760B,VINTAGE CREAM 3 BASKET CAKE STAND,UNMAPPED,lstm,14,15.0000,6.9349,-8.0651,1.2324,1.7537,1.1503
21470,FLOWER VINE RAFFIA FOOD COVER,UNMAPPED,lstm,14,15.0000,6.6946,-8.3054,1.2293,2.1796,1.1474
21051,RIBBONS PURSE,UNMAPPED,lstm,14,13.0000,6.1761,-6.8239,1.2287,2.1818,1.3232
22071,SMALL WHITE RETROSPOT MUG IN BOX,UNMAPPED,weekday_seasonal_mean,14,16.0000,23.0532,7.0532,1.2287,1.5015,1.0751
22953,BIRTHDAY PARTY CORDON BARRIER TAPE,UNMAPPED,lstm,14,14.0000,5.3652,-8.6348,1.2283,3.1545,1.2283
46000U,POLYESTER FILLER PAD 30CMx30CM,UNMAPPED,moving_average_7,14,10.0000,7.1430,-2.8570,1.2245,2.8057,1.7143
21367,MIRRORED WALL ART GENTS,UNMAPPED,weekday_seasonal_mean,14,15.0000,3.7116,-11.2884,1.2214,3.4667,1.1399
22116,METAL SIGN HIS DINNER IS SERVED,UNMAPPED,weekday_seasonal_mean,14,20.0000,14.7974,-5.2026,1.2165,1.5564,0.8516
20867,PINK ROSE FABRIC MIRROR,UNMAPPED,lstm,14,15.0000,4.6278,-10.3722,1.2161,3.1844,1.1350
21129,SILVER FISHING GNOME,UNMAPPED,naive_lag_1,14,9.0000,10.0000,1.0000,1.2143,2.8661,1.8889
21204,DAISIES HONEYCOMB GARLAND,UNMAPPED,seasonal_naive_lag_7,14,27.0000,14.0000,-13.0000,1.2143,3.2842,0.6296
22428,ENAMEL FIRE BUCKET CREAM,UNMAPPED,naive_lag_1,14,8.0000,15.0000,7.0000,1.2143,2.0874,2.1250
22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,UNMAPPED,seasonal_naive_lag_7,14,0.0000,17.0000,17.0000,1.2143,3.4744,0.0000
22786,CUSHION COVER PINK UNION JACK,UNMAPPED,seasonal_naive_lag_7,14,18.0000,5.0000,-13.0000,1.2143,2.8410,0.9444
22832,BROCANTE SHELF WITH HOOKS,UNMAPPED,seasonal_naive_lag_7,14,1.0000,16.0000,15.0000,1.2143,2.7903,17.0000
22937,BAKING MOULD CHOCOLATE CUPCAKES,UNMAPPED,seasonal_naive_lag_7,14,14.0000,3.0000,-11.0000,1.2143,3.3058,1.2143
84707B,PINK JEWELLED MIRROR TRINKET TRAY,UNMAPPED,moving_average_7,14,15.0000,2.2858,-12.7142,1.2143,3.7570,1.1333
85104,SILVER GLASS T-LIGHT SET,UNMAPPED,seasonal_naive_lag_7,14,14.0000,3.0000,-11.0000,1.2143,3.8266,1.2143
85180B,PINK HEARTS LIGHT CHAIN,UNMAPPED,seasonal_naive_lag_7,14,10.0000,7.0000,-3.0000,1.2143,2.5213,1.7000
21062,PARTY INVITES SPACEMAN,UNMAPPED,lstm,14,12.0000,5.4932,-6.5068,1.2100,3.1581,1.4117
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,UNMAPPED,weekday_seasonal_mean,14,0.0000,16.8696,16.8696,1.2050,1.5337,0.0000
21746,SMALL RED RETROSPOT WINDMILL,UNMAPPED,lstm,14,13.0000,4.8478,-8.1522,1.1929,3.1505,1.2847
21026,SPACE OWL,UNMAPPED,weekday_seasonal_mean,14,20.0000,9.5732,-10.4268,1.1923,2.5267,0.8346
72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,UNMAPPED,weekday_seasonal_mean,14,0.0000,16.6190,16.6190,1.1871,1.3822,0.0000
21881,CUTE CATS TAPE,UNMAPPED,lstm,14,15.0000,3.8213,-11.1787,1.1864,3.1852,1.1073
23152,IVORY SWEETHEART WIRE LETTER RACK,UNMAPPED,lstm,14,13.0000,7.9817,-5.0183,1.1806,2.1370,1.2714
23087,ZINC HEART T-LIGHT HOLDER,UNMAPPED,lstm,14,9.0000,11.0899,2.0899,1.1776,1.5765,1.8318
85159A,"BLACK TEA,COFFEE,SUGAR JARS",UNMAPPED,lstm,14,14.0000,3.0514,-10.9486,1.1646,3.4577,1.1646
21288,STRIPEY CHOCOLATE NESTING BOXES,UNMAPPED,moving_average_7,14,13.0000,14.2856,1.2856,1.1531,1.3308,1.2418
21425,SKULLS STORAGE BOX LARGE,UNMAPPED,naive_lag_1,14,7.0000,9.0000,2.0000,1.1429,2.3604,2.2857
21715,GIRLS VINTAGE TIN SEASIDE BUCKET,UNMAPPED,naive_lag_1,14,10.0000,10.0000,0.0000,1.1429,1.6903,1.6000
21922,UNION STRIPE WITH FRINGE HAMMOCK,UNMAPPED,naive_lag_1,14,10.0000,10.0000,0.0000,1.1429,1.5119,1.6000
22117,METAL SIGN HER DINNER IS SERVED,UNMAPPED,naive_lag_1,14,8.0000,8.0000,0.0000,1.1429,1.6036,2.0000
22318,FIVE HEART HANGING DECORATION,UNMAPPED,seasonal_naive_lag_7,14,5.0000,11.0000,6.0000,1.1429,1.8898,3.2000
22808,SET OF 6 T-LIGHTS EASTER CHICKS,UNMAPPED,naive_lag_1,14,26.0000,14.0000,-12.0000,1.1429,3.7796,0.6154
23049,RECYCLED ACAPULCO MAT RED,UNMAPPED,seasonal_naive_lag_7,14,6.0000,18.0000,12.0000,1.1429,2.4495,2.6667
84924A,WAKE UP COCKEREL CALENDAR SIGN,UNMAPPED,seasonal_naive_lag_7,14,2.0000,16.0000,14.0000,1.1429,3.0237,8.0000
85130D,BEADED CRYSTAL HEART PINK LARGE,UNMAPPED,naive_lag_1,14,8.0000,8.0000,0.0000,1.1429,1.9272,2.0000
85136C,RED SHARK HELICOPTER,UNMAPPED,seasonal_naive_lag_7,14,7.0000,11.0000,4.0000,1.1429,1.7728,2.2857
90206C,CRYSTAL DIAMANTE STAR BROOCH,UNMAPPED,naive_lag_1,14,10.0000,10.0000,0.0000,1.1429,1.5119,1.6000
22685,FRENCH BLUE METAL DOOR SIGN 0,UNMAPPED,lstm,14,12.0000,6.4319,-5.5681,1.1428,2.6225,1.3333
22364,GLASS JAR DIGESTIVE BISCUITS,UNMAPPED,lstm,14,12.0000,7.7158,-4.2842,1.1378,1.6805,1.3275
21197,MULTICOLOUR CONFETTI IN TUBE,UNMAPPED,lstm,14,12.0000,4.2667,-7.7333,1.1340,3.1699,1.3230
21884,CAKES AND BOWS GIFT TAPE,UNMAPPED,lstm,14,13.0000,3.5263,-9.4737,1.1327,3.1767,1.2199
22280,POCKET BAG PINK PAISELY BROWN SPOT,UNMAPPED,lstm,14,13.0000,7.4471,-5.5529,1.1321,1.4866,1.2192
20771,CHRYSANTHEMUM JOURNAL,UNMAPPED,lstm,14,13.0000,5.2127,-7.7873,1.1259,1.8373,1.2125
85094,CANDY SPOT EGG WARMER RABBIT,UNMAPPED,weekday_seasonal_mean,14,11.0000,14.0776,3.0776,1.1232,1.4808,1.4295
21882,SKULLS TAPE,UNMAPPED,lstm,14,12.0000,4.2184,-7.7816,1.1229,3.1556,1.3100
22222,CAKE PLATE LOVEBIRD WHITE,UNMAPPED,lstm,14,14.0000,8.9184,-5.0816,1.1221,1.4454,1.1221
21039,RED RETROSPOT SHOPPING BAG,UNMAPPED,lstm,14,13.0000,5.9849,-7.0151,1.1220,2.0051,1.2083
21198,WHITE HEART CONFETTI IN TUBE,UNMAPPED,lstm,14,12.0000,3.9780,-8.0220,1.1198,3.1810,1.3065
21580,RABBIT DESIGN COTTON TOTE BAG,UNMAPPED,lstm,14,13.0000,3.3219,-9.6781,1.1182,3.1840,1.2042
46776C,WOVEN FROST CUSHION COVER,UNMAPPED,weekday_seasonal_mean,14,17.0000,4.3858,-12.6142,1.1177,1.7993,0.9205
22261,FELT EGG COSY WHITE RABBIT,UNMAPPED,lstm,14,14.0000,8.4689,-5.5311,1.1137,1.4079,1.1137
22362,GLASS JAR PEACOCK BATH SALTS,UNMAPPED,weekday_seasonal_mean,14,11.0000,16.3402,5.3402,1.1027,1.6326,1.4035
21456,2 PICTURE BOOK EGGS EASTER CHICKS,UNMAPPED,moving_average_7,14,12.0000,3.4286,-8.5714,1.1020,3.2719,1.2857
21576,LETS GO SHOPPING COTTON TOTE BAG,UNMAPPED,lstm,14,13.0000,3.9906,-9.0094,1.0996,2.2007,1.1842
20802,SMALL GLASS SUNDAE DISH CLEAR,UNMAPPED,lstm,14,12.0000,3.6901,-8.3099,1.0921,3.1652,1.2741
21948,SET OF 6 CAKE CHOPSTICKS,UNMAPPED,gru,14,11.0000,8.7897,-2.2103,1.0878,1.4713,1.3845
22683,FRENCH BLUE METAL DOOR SIGN 8,UNMAPPED,lstm,14,12.0000,5.2995,-6.7005,1.0866,2.6205,1.2676
21249,WOODLAND HEIGHT CHART STICKERS,UNMAPPED,gru,14,10.0000,8.1539,-1.8461,1.0838,2.1302,1.5174
22283,6 EGG HOUSE PAINTED WOOD,UNMAPPED,lstm,14,14.0000,5.4985,-8.5015,1.0830,1.4755,1.0830
90200E,GREEN SWEETHEART BRACELET,UNMAPPED,lstm,14,15.0000,3.9691,-11.0309,1.0824,1.8022,1.0102
22838,3 TIER CAKE TIN RED AND CREAM,UNMAPPED,weekday_seasonal_mean,14,15.0000,16.4590,1.4590,1.0806,1.4853,1.0085
84519B,CARROT CHARLIE+LOLA COASTER SET,UNMAPPED,weekday_seasonal_mean,14,20.0000,16.0256,-3.9744,1.0784,1.6696,0.7549
22842,BISCUIT TIN VINTAGE RED,UNMAPPED,weekday_seasonal_mean,14,4.0000,15.5860,11.5860,1.0783,1.3007,3.7740
21638,ASSORTED TUTTI FRUTTI NOTEBOOK,UNMAPPED,weekday_seasonal_mean,14,4.0000,19.0718,15.0718,1.0766,1.2960,3.7679
21125,SET 6 FOOTBALL CELEBRATION CANDLES,UNMAPPED,gru,14,13.0000,8.7280,-4.2720,1.0744,1.3701,1.1570
22796,PHOTO FRAME 3 CLASSIC HANGING,UNMAPPED,weekday_seasonal_mean,14,19.0000,14.7356,-4.2644,1.0742,1.4677,0.7915
21534,DAIRY MAID LARGE MILK JUG,UNMAPPED,seasonal_naive_lag_7,14,15.0000,12.0000,-3.0000,1.0714,2.0529,1.0000
21906,PHARMACIE FIRST AID TIN,UNMAPPED,seasonal_naive_lag_7,14,7.0000,12.0000,5.0000,1.0714,1.7525,2.1429
22363,GLASS JAR MARMALADE,UNMAPPED,seasonal_naive_lag_7,14,7.0000,8.0000,1.0000,1.0714,1.5353,2.1429
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,UNMAPPED,naive_lag_1,14,9.0000,8.0000,-1.0000,1.0714,2.6592,1.6667
21368,MIRRORED WALL ART LADIES,UNMAPPED,lstm,14,12.0000,3.1977,-8.8023,1.0674,3.1820,1.2453
47599A,PINK PARTY BAGS,UNMAPPED,lstm,14,12.0000,3.1381,-8.8619,1.0631,3.1814,1.2402
21773,DECORATIVE ROSE BATHROOM BOTTLE,UNMAPPED,lstm,14,11.0000,7.9077,-3.0923,1.0600,1.4203,1.3492
21427,SKULLS STORAGE BOX SMALL,UNMAPPED,lstm,14,12.0000,3.5517,-8.4483,1.0595,2.2142,1.2360
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",UNMAPPED,weekday_seasonal_mean,14,17.0000,23.3722,6.3722,1.0592,1.7230,0.8723
21774,DECORATIVE CATS BATHROOM BOTTLE,UNMAPPED,gru,14,14.0000,12.4060,-1.5940,1.0590,1.2698,1.0590
21199,PINK HEART CONFETTI IN TUBE,UNMAPPED,lstm,14,12.0000,2.9183,-9.0817,1.0485,3.1826,1.2233
22104,MIRROR MOSAIC CANDLE PLATE,UNMAPPED,lstm,14,12.0000,4.1834,-7.8166,1.0400,2.1040,1.2133
20669,RED HEART LUGGAGE TAG,UNMAPPED,lstm,14,13.0000,6.5409,-6.4591,1.0362,1.3317,1.1159
23026,DRAWER KNOB VINTAGE GLASS STAR,UNMAPPED,weekday_seasonal_mean,14,7.0000,10.2920,3.2920,1.0356,1.7167,2.0711
90214J,"LETTER ""J"" BLING KEY RING",UNMAPPED,lstm,14,13.0000,2.2268,-10.7732,1.0334,3.1950,1.1129
21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,UNMAPPED,gru,14,10.0000,7.0138,-2.9862,1.0306,1.4925,1.4429
20866,BLUE ROSE FABRIC MIRROR,UNMAPPED,lstm,14,13.0000,6.6415,-6.3585,1.0271,1.6324,1.1061
21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,UNMAPPED,lstm,14,14.0000,5.9284,-8.0716,1.0264,1.5303,1.0264
84913B,MINT GREEN ROSE TOWEL,UNMAPPED,lstm,14,12.0000,3.0214,-8.9786,1.0255,2.3532,1.1965
23423,PANTRY 3 HOOK ROLLING PIN HANGER,UNMAPPED,weekday_seasonal_mean,14,14.0000,3.2036,-10.7964,1.0238,2.0943,1.0238
21454,PAINTED PINK RABBIT,UNMAPPED,moving_average_7,14,11.0000,5.8570,-5.1430,1.0204,1.8579,1.2987
21689,SILVER VANILLA FLOWER CANDLE POT,UNMAPPED,moving_average_7,14,9.0000,6.7143,-2.2857,1.0204,1.4529,1.5873
22479,DAISY GARDEN MARKER,UNMAPPED,lstm,14,12.0000,4.3379,-7.6621,1.0194,1.9842,1.1893
22691,DOORMAT WELCOME SUNRISE,UNMAPPED,lstm,14,14.0000,6.6258,-7.3742,1.0139,1.3775,1.0139
21624,VINTAGE UNION JACK DOORSTOP,UNMAPPED,lstm,14,12.0000,6.0927,-5.9073,1.0136,1.8825,1.1826
21617,4 LILY BOTANICAL DINNER CANDLES,UNMAPPED,weekday_seasonal_mean,14,0.0000,14.1380,14.1380,1.0099,1.1919,0.0000
22262,FELT EGG COSY CHICKEN,UNMAPPED,lstm,14,11.0000,9.4411,-1.5589,1.0030,1.3151,1.2765
21530,DAIRY MAID TOASTRACK,UNMAPPED,weekday_seasonal_mean,14,6.0000,17.9030,11.9030,1.0029,1.2618,2.3400
20769,DAISY JOURNAL,UNMAPPED,seasonal_naive_lag_7,14,16.0000,14.0000,-2.0000,1.0000,2.0702,0.8750
21042,RED RETROSPOT APRON,UNMAPPED,seasonal_naive_lag_7,14,9.0000,15.0000,6.0000,1.0000,1.4639,1.5556
21469,POLKA DOT RAFFIA FOOD COVER,UNMAPPED,naive_lag_1,14,7.0000,7.0000,0.0000,1.0000,2.2991,2.0000
22317,FIVE CATS HANGING DECORATION,UNMAPPED,seasonal_naive_lag_7,14,4.0000,10.0000,6.0000,1.0000,2.0000,3.5000
22729,ALARM CLOCK BAKELIKE ORANGE,UNMAPPED,seasonal_naive_lag_7,14,9.0000,11.0000,2.0000,1.0000,1.5119,1.5556
22762,CUPBOARD 3 DRAWER MA CAMPAGNE,UNMAPPED,naive_lag_1,14,7.0000,7.0000,0.0000,1.0000,1.7321,2.0000
22120,WELCOME WOODEN BLOCK LETTERS,UNMAPPED,weekday_seasonal_mean,14,9.0000,19.2706,10.2706,0.9922,1.2003,1.5435
90214M,"LETTER ""M"" BLING KEY RING",UNMAPPED,lstm,14,12.0000,1.9893,-10.0107,0.9875,3.1893,1.1521
90214H,"LETTER ""H"" BLING KEY RING",UNMAPPED,weekday_seasonal_mean,14,13.0000,1.2176,-11.7824,0.9846,3.1959,1.0604
21455,PAINTED YELLOW WOODEN DAISY,UNMAPPED,moving_average_7,14,9.0000,4.7144,-4.2856,0.9796,1.8469,1.5238
22914,BLUE COAT RACK PARIS FASHION,UNMAPPED,moving_average_7,14,10.0000,10.5712,0.5712,0.9796,1.1429,1.3714
23052,RECYCLED ACAPULCO MAT TURQUOISE,UNMAPPED,lstm,14,12.0000,4.9028,-7.0972,0.9783,1.5203,1.1413
21426,WOODLAND STORAGE BOX SMALL,UNMAPPED,lstm,14,8.0000,7.5316,-0.4684,0.9750,1.8218,1.7062
20775,DAISY NOTEBOOK,UNMAPPED,gru,14,12.0000,10.7972,-1.2028,0.9632,1.3518,1.1238
22687,DOORMAT CHRISTMAS VILLAGE,UNMAPPED,lstm,14,11.0000,7.5015,-3.4985,0.9606,1.4444,1.2225
15044D,RED PAPER PARASOL,UNMAPPED,lstm,14,10.0000,5.4715,-4.5285,0.9592,1.8715,1.3429
23285,PINK VINTAGE SPOT BEAKER,UNMAPPED,lstm,14,13.0000,11.0703,-1.9297,0.9556,1.1704,1.0292
37450,CERAMIC CAKE BOWL + HANGING CAKES,UNMAPPED,lstm,14,10.0000,5.0768,-4.9232,0.9517,1.7255,1.3324
23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,UNMAPPED,weekday_seasonal_mean,14,16.0000,10.8154,-5.1846,0.9509,1.4637,0.8320
22375,AIRLINE BAG VINTAGE JET SET BROWN,UNMAPPED,weekday_seasonal_mean,14,17.0000,10.8718,-6.1282,0.9498,1.4029,0.7822
20764,ABSTRACT CIRCLES SKETCHBOOK,UNMAPPED,moving_average_7,14,9.0000,16.5712,7.5712,0.9490,1.0980,1.4762
22084,PAPER CHAIN KIT EMPIRE,UNMAPPED,moving_average_7,14,11.0000,3.7143,-7.2857,0.9490,2.0076,1.2078
85177,BASKET OF FLOWERS SEWING KIT,UNMAPPED,lstm,14,13.0000,7.6689,-5.3311,0.9450,1.1928,1.0177
22863,SOAP DISH BROCANTE,UNMAPPED,lstm,14,10.0000,5.0327,-4.9673,0.9437,2.1035,1.3212
85232D,SET/3 DECOUPAGE STACKING TINS,UNMAPPED,weekday_seasonal_mean,14,8.0000,16.1022,8.1022,0.9430,1.2860,1.6502
90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,UNMAPPED,weekday_seasonal_mean,14,13.0000,2.2852,-10.7148,0.9387,1.4696,1.0109
23007,SPACEBOY BABY GIFT SET,UNMAPPED,weekday_seasonal_mean,14,18.0000,8.6020,-9.3980,0.9363,1.2340,0.7282
22334,DINOSAUR PARTY BAG + STICKER SET,UNMAPPED,lstm,14,9.0000,5.3139,-3.6861,0.9309,2.1233,1.4481
21355,TOAST ITS - I LOVE YOU,UNMAPPED,naive_lag_1,14,7.0000,6.0000,-1.0000,0.9286,1.7113,1.8571
22912,YELLOW COAT RACK PARIS FASHION,UNMAPPED,seasonal_naive_lag_7,14,2.0000,11.0000,9.0000,0.9286,1.7525,6.5000
72801D,4 SKY BLUE DINNER CANDLES,UNMAPPED,seasonal_naive_lag_7,14,11.0000,2.0000,-9.0000,0.9286,2.4928,1.1818
90200B,BLACK SWEETHEART BRACELET,UNMAPPED,moving_average_7,14,11.0000,6.2861,-4.7139,0.9286,1.7550,1.1818
90201B,BLACK ENAMEL FLOWER RING,UNMAPPED,naive_lag_1,14,7.0000,6.0000,-1.0000,0.9286,2.2835,1.8571
21358,TOAST ITS - HAPPY BIRTHDAY,UNMAPPED,gru,14,9.0000,9.7307,0.7307,0.9237,1.0542,1.4369
85059,FRENCH ENAMEL WATER BASIN,UNMAPPED,weekday_seasonal_mean,14,10.0000,13.1882,3.1882,0.9185,1.3398,1.2859
22376,AIRLINE BAG VINTAGE JET SET WHITE,UNMAPPED,weekday_seasonal_mean,14,12.0000,9.9740,-2.0260,0.9171,1.3445,1.0700
35971,ROSE FOLKART HEART DECORATIONS,UNMAPPED,gru,14,10.0000,11.0122,1.0122,0.9134,1.1092,1.2788
23316,RED REFECTORY CLOCK,UNMAPPED,weekday_seasonal_mean,14,14.0000,4.2662,-9.7338,0.9090,1.3880,0.9090
37449,CERAMIC CAKE STAND + HANGING CAKES,UNMAPPED,lstm,14,11.0000,7.5269,-3.4731,0.8851,1.1760,1.1264
22230,JIGSAW TREE WITH WATERING CAN,UNMAPPED,lstm,14,11.0000,8.8708,-2.1292,0.8835,1.1036,1.1245
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,UNMAPPED,lstm,14,11.0000,3.8240,-7.1760,0.8752,1.4743,1.1138
84559A,3D SHEET OF DOG STICKERS,UNMAPPED,lstm,14,13.0000,8.1142,-4.8858,0.8710,1.0473,0.9380
23009,I LOVE LONDON BABY GIFT SET,UNMAPPED,weekday_seasonal_mean,14,15.0000,4.2402,-10.7598,0.8686,1.3152,0.8107
21926,RED/CREAM STRIPE CUSHION COVER,UNMAPPED,lstm,14,10.0000,2.7081,-7.2919,0.8660,2.1689,1.2124
90161D,ANT COPPER PINK BOUDICCA BRACELET,UNMAPPED,weekday_seasonal_mean,14,12.0000,2.4224,-9.5776,0.8643,1.4197,1.0083
21775,DECORATIVE FLORE BATHROOM BOTTLE,UNMAPPED,weekday_seasonal_mean,14,8.0000,16.5222,8.5222,0.8634,1.0877,1.5110
23160,REGENCY TEA SPOON,UNMAPPED,lstm,14,9.0000,4.8817,-4.1183,0.8633,1.6492,1.3429
22324,BLUE POLKADOT KIDS BAG,UNMAPPED,lstm,14,12.0000,4.2905,-7.7095,0.8630,1.1590,1.0069
21949,SET OF 6 STRAWBERRY CHOPSTICKS,UNMAPPED,gru,14,13.0000,11.8567,-1.1433,0.8603,1.0280,0.9265
22935,BAKING MOULD ROSE MILK CHOCOLATE,UNMAPPED,lstm,14,10.0000,3.0337,-6.9663,0.8574,1.6749,1.2003
20653,CHERRY BLOSSOM LUGGAGE TAG,UNMAPPED,seasonal_naive_lag_7,14,2.0000,14.0000,12.0000,0.8571,2.9520,6.0000
20761,BLUE PAISLEY SKETCHBOOK,UNMAPPED,seasonal_naive_lag_7,14,5.0000,7.0000,2.0000,0.8571,1.1952,2.4000
21003,ROSE DU SUD CUSHION COVER,UNMAPPED,seasonal_naive_lag_7,14,8.0000,6.0000,-2.0000,0.8571,1.6903,1.5000
21626,VINTAGE UNION JACK PENNANT,UNMAPPED,seasonal_naive_lag_7,14,0.0000,12.0000,12.0000,0.8571,3.2071,0.0000
21807,WHITE CHRISTMAS STAR DECORATION,UNMAPPED,seasonal_naive_lag_7,14,0.0000,12.0000,12.0000,0.8571,3.2071,0.0000
22241,GARLAND WOODEN HAPPY EASTER,UNMAPPED,seasonal_naive_lag_7,14,0.0000,12.0000,12.0000,0.8571,3.2071,0.0000
22265,EASTER DECORATION NATURAL CHICK,UNMAPPED,naive_lag_1,14,6.0000,6.0000,0.0000,0.8571,1.6903,2.0000
22320,BIRDS MOBILE VINTAGE DESIGN,UNMAPPED,naive_lag_1,14,6.0000,6.0000,0.0000,0.8571,1.3093,2.0000
22715,CARD WEDDING DAY,UNMAPPED,moving_average_7,14,6.0000,5.9997,-0.0003,0.8571,1.7143,2.0000
23253,16 PIECE CUTLERY SET PANTRY DESIGN,UNMAPPED,seasonal_naive_lag_7,14,3.0000,9.0000,6.0000,0.8571,1.6475,4.0000
