scope,model_family,model,sku_id,description,observations,mae,rmse,wmape
sku,machine_learning,lightgbm,22101,MIRROR MOSAIC VOTIVE HOLDER,28,7.2274,9.8438,5.4694
sku,deep_learning,lstm,22101,MIRROR MOSAIC VOTIVE HOLDER,28,1.8071,2.9047,1.3676
sku,statistical,moving_average_7,22101,MIRROR MOSAIC VOTIVE HOLDER,28,3.3622,4.6673,2.5444
sku,statistical,naive_lag_1,22101,MIRROR MOSAIC VOTIVE HOLDER,28,4.2500,9.5375,3.2162
sku,statistical,seasonal_naive_lag_7,22101,MIRROR MOSAIC VOTIVE HOLDER,28,3.6786,8.4155,2.7838
sku,statistical,weekday_seasonal_mean,22101,MIRROR MOSAIC VOTIVE HOLDER,28,3.1743,4.6995,2.4022
sku,machine_learning,xgboost,22101,MIRROR MOSAIC VOTIVE HOLDER,28,8.2785,10.9408,6.2648
sku,deep_learning,gru,22102,MIRROR MOSAIC T-LIGHT HOLDER,28,0.5004,1.1553,2.3350
sku,machine_learning,lightgbm,22102,MIRROR MOSAIC T-LIGHT HOLDER,28,10.4668,18.8387,48.8448
sku,deep_learning,lstm,22102,MIRROR MOSAIC T-LIGHT HOLDER,28,0.4469,1.1462,2.0854
sku,statistical,moving_average_7,22102,MIRROR MOSAIC T-LIGHT HOLDER,28,0.7194,1.3480,3.3571
sku,statistical,naive_lag_1,22102,MIRROR MOSAIC T-LIGHT HOLDER,28,0.6429,1.9640,3.0000
sku,statistical,seasonal_naive_lag_7,22102,MIRROR MOSAIC T-LIGHT HOLDER,28,0.7500,2.0442,3.5000
sku,statistical,weekday_seasonal_mean,22102,MIRROR MOSAIC T-LIGHT HOLDER,28,2.3790,5.2813,11.1021
sku,machine_learning,xgboost,22102,MIRROR MOSAIC T-LIGHT HOLDER,28,11.8581,19.6348,55.3379
sku,deep_learning,gru,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,28,0.1112,0.1171,0.0000
sku,machine_learning,lightgbm,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,28,5.0685,9.4732,0.0000
sku,deep_learning,lstm,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,28,0.0876,0.0899,0.0000
sku,statistical,moving_average_7,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,28,0.0000,0.0000,0.0000
sku,statistical,naive_lag_1,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,28,0.0000,0.0000,0.0000
sku,statistical,seasonal_naive_lag_7,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,28,0.0000,0.0000,0.0000
sku,statistical,weekday_seasonal_mean,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,28,2.4610,4.2957,0.0000
sku,machine_learning,xgboost,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,28,3.2707,5.8228,0.0000
sku,deep_learning,gru,22104,MIRROR MOSAIC CANDLE PLATE,28,1.0099,1.8703,1.1782
sku,machine_learning,lightgbm,22104,MIRROR MOSAIC CANDLE PLATE,28,1.8040,2.1499,2.1047
sku,deep_learning,lstm,22104,MIRROR MOSAIC CANDLE PLATE,28,0.9932,1.8841,1.1588
sku,statistical,moving_average_7,22104,MIRROR MOSAIC CANDLE PLATE,28,1.0459,1.8526,1.2202
sku,statistical,naive_lag_1,22104,MIRROR MOSAIC CANDLE PLATE,28,1.1786,2.2440,1.3750
sku,statistical,seasonal_naive_lag_7,22104,MIRROR MOSAIC CANDLE PLATE,28,1.2143,2.3905,1.4167
sku,statistical,weekday_seasonal_mean,22104,MIRROR MOSAIC CANDLE PLATE,28,1.4912,2.2949,1.7397
sku,machine_learning,xgboost,22104,MIRROR MOSAIC CANDLE PLATE,28,1.8137,2.1429,2.1160
sku,deep_learning,gru,22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,28,0.3681,0.8432,1.4726
sku,machine_learning,lightgbm,22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,28,3.0920,5.0133,12.3680
sku,deep_learning,lstm,22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,28,0.3446,0.8440,1.3784
sku,statistical,moving_average_7,22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,28,0.3724,0.8860,1.4898
sku,statistical,naive_lag_1,22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,28,0.5000,1.2247,2.0000
sku,statistical,seasonal_naive_lag_7,22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,28,0.3929,1.1495,1.5714
sku,statistical,weekday_seasonal_mean,22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,28,1.0378,1.9450,4.1513
sku,machine_learning,xgboost,22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,28,3.1138,4.8299,12.4553
sku,deep_learning,gru,22106,MIRROR MOSAIC HURRICANE LAMP,28,0.8442,1.3477,1.2441
sku,machine_learning,lightgbm,22106,MIRROR MOSAIC HURRICANE LAMP,28,2.8913,4.1336,4.2609
sku,deep_learning,lstm,22106,MIRROR MOSAIC HURRICANE LAMP,28,0.8220,1.3623,1.2114
sku,statistical,moving_average_7,22106,MIRROR MOSAIC HURRICANE LAMP,28,0.9541,1.3458,1.4060
sku,statistical,naive_lag_1,22106,MIRROR MOSAIC HURRICANE LAMP,28,1.0000,1.7321,1.4737
sku,statistical,seasonal_naive_lag_7,22106,MIRROR MOSAIC HURRICANE LAMP,28,0.5357,0.9820,0.7895
sku,statistical,weekday_seasonal_mean,22106,MIRROR MOSAIC HURRICANE LAMP,28,1.0773,1.5949,1.5876
sku,machine_learning,xgboost,22106,MIRROR MOSAIC HURRICANE LAMP,28,2.7292,3.8757,4.0219
sku,deep_learning,gru,22107,PIZZA PLATE IN BOX,28,6.8716,10.3602,0.7758
sku,machine_learning,lightgbm,22107,PIZZA PLATE IN BOX,28,5.5694,8.1287,0.6288
sku,deep_learning,lstm,22107,PIZZA PLATE IN BOX,28,7.2292,10.9286,0.8162
sku,statistical,moving_average_7,22107,PIZZA PLATE IN BOX,28,6.2908,8.9051,0.7103
sku,statistical,naive_lag_1,22107,PIZZA PLATE IN BOX,28,7.5357,10.0481,0.8508
sku,statistical,seasonal_naive_lag_7,22107,PIZZA PLATE IN BOX,28,6.1071,8.7239,0.6895
sku,statistical,weekday_seasonal_mean,22107,PIZZA PLATE IN BOX,28,7.5534,11.7051,0.8528
sku,machine_learning,xgboost,22107,PIZZA PLATE IN BOX,28,6.0608,8.1784,0.6843
sku,deep_learning,gru,22108,PING! MICROWAVE PLATE,28,1.9792,3.5665,0.9555
sku,machine_learning,lightgbm,22108,PING! MICROWAVE PLATE,28,2.1270,3.2292,1.0268
sku,deep_learning,lstm,22108,PING! MICROWAVE PLATE,28,1.9773,3.5773,0.9546
sku,statistical,moving_average_7,22108,PING! MICROWAVE PLATE,28,2.0459,3.3156,0.9877
sku,statistical,naive_lag_1,22108,PING! MICROWAVE PLATE,28,2.5000,4.0178,1.2069
sku,statistical,seasonal_naive_lag_7,22108,PING! MICROWAVE PLATE,28,2.0000,3.5051,0.9655
sku,statistical,weekday_seasonal_mean,22108,PING! MICROWAVE PLATE,28,1.9212,3.7121,0.9275
sku,machine_learning,xgboost,22108,PING! MICROWAVE PLATE,28,2.1623,3.1986,1.0439
sku,deep_learning,gru,22109,FULL ENGLISH BREAKFAST PLATE,28,9.8195,14.4668,0.8232
sku,machine_learning,lightgbm,22109,FULL ENGLISH BREAKFAST PLATE,28,7.9428,11.5964,0.6659
sku,deep_learning,lstm,22109,FULL ENGLISH BREAKFAST PLATE,28,10.1196,14.9995,0.8484
sku,statistical,moving_average_7,22109,FULL ENGLISH BREAKFAST PLATE,28,9.9796,12.8529,0.8366
sku,statistical,naive_lag_1,22109,FULL ENGLISH BREAKFAST PLATE,28,11.6071,17.0367,0.9731
sku,statistical,seasonal_naive_lag_7,22109,FULL ENGLISH BREAKFAST PLATE,28,9.5357,12.9021,0.7994
sku,statistical,weekday_seasonal_mean,22109,FULL ENGLISH BREAKFAST PLATE,28,8.9149,14.3180,0.7474
sku,machine_learning,xgboost,22109,FULL ENGLISH BREAKFAST PLATE,28,8.4900,11.6361,0.7117
sku,deep_learning,gru,22110,BIRD HOUSE HOT WATER BOTTLE,28,7.7801,11.8339,0.7119
sku,machine_learning,lightgbm,22110,BIRD HOUSE HOT WATER BOTTLE,28,7.8666,10.8407,0.7198
sku,deep_learning,lstm,22110,BIRD HOUSE HOT WATER BOTTLE,28,8.3719,12.5790,0.7661
sku,statistical,moving_average_7,22110,BIRD HOUSE HOT WATER BOTTLE,28,8.6633,11.3312,0.7927
sku,statistical,naive_lag_1,22110,BIRD HOUSE HOT WATER BOTTLE,28,12.6429,16.1996,1.1569
sku,statistical,seasonal_naive_lag_7,22110,BIRD HOUSE HOT WATER BOTTLE,28,10.5000,15.8497,0.9608
sku,statistical,weekday_seasonal_mean,22110,BIRD HOUSE HOT WATER BOTTLE,28,8.0711,12.7026,0.7385
sku,machine_learning,xgboost,22110,BIRD HOUSE HOT WATER BOTTLE,28,8.3822,10.8247,0.7670
sku,deep_learning,gru,22111,SCOTTIE DOG HOT WATER BOTTLE,28,28.4454,42.6684,0.7886
sku,machine_learning,lightgbm,22111,SCOTTIE DOG HOT WATER BOTTLE,28,24.2609,34.8390,0.6726
sku,deep_learning,lstm,22111,SCOTTIE DOG HOT WATER BOTTLE,28,28.6845,42.9874,0.7952
sku,statistical,moving_average_7,22111,SCOTTIE DOG HOT WATER BOTTLE,28,28.0408,37.5752,0.7774
sku,statistical,naive_lag_1,22111,SCOTTIE DOG HOT WATER BOTTLE,28,34.7143,45.8569,0.9624
sku,statistical,seasonal_naive_lag_7,22111,SCOTTIE DOG HOT WATER BOTTLE,28,27.1429,36.9420,0.7525
sku,statistical,weekday_seasonal_mean,22111,SCOTTIE DOG HOT WATER BOTTLE,28,25.0678,40.6648,0.6949
sku,machine_learning,xgboost,22111,SCOTTIE DOG HOT WATER BOTTLE,28,22.8949,32.3082,0.6347
sku,deep_learning,gru,22112,CHOCOLATE HOT WATER BOTTLE,28,46.0034,56.8053,0.8117
sku,machine_learning,lightgbm,22112,CHOCOLATE HOT WATER BOTTLE,28,38.6302,52.3942,0.6816
sku,deep_learning,lstm,22112,CHOCOLATE HOT WATER BOTTLE,28,46.5011,57.4789,0.8204
sku,statistical,moving_average_7,22112,CHOCOLATE HOT WATER BOTTLE,28,35.4898,42.6935,0.6262
sku,statistical,naive_lag_1,22112,CHOCOLATE HOT WATER BOTTLE,28,38.6786,50.7040,0.6824
sku,statistical,seasonal_naive_lag_7,22112,CHOCOLATE HOT WATER BOTTLE,28,31.9643,47.0763,0.5640
sku,statistical,weekday_seasonal_mean,22112,CHOCOLATE HOT WATER BOTTLE,28,43.7487,56.0806,0.7719
sku,machine_learning,xgboost,22112,CHOCOLATE HOT WATER BOTTLE,28,39.4090,52.2339,0.6953
sku,deep_learning,gru,22113,GREY HEART HOT WATER BOTTLE,28,12.5103,16.4917,0.6895
sku,machine_learning,lightgbm,22113,GREY HEART HOT WATER BOTTLE,28,12.4966,16.4505,0.6888
sku,deep_learning,lstm,22113,GREY HEART HOT WATER BOTTLE,28,12.7508,16.8146,0.7028
sku,statistical,moving_average_7,22113,GREY HEART HOT WATER BOTTLE,28,12.6939,15.7790,0.6997
sku,statistical,naive_lag_1,22113,GREY HEART HOT WATER BOTTLE,28,17.5000,23.0419,0.9646
sku,statistical,seasonal_naive_lag_7,22113,GREY HEART HOT WATER BOTTLE,28,15.8929,22.3439,0.8760
sku,statistical,weekday_seasonal_mean,22113,GREY HEART HOT WATER BOTTLE,28,11.8497,17.1667,0.6531
sku,machine_learning,xgboost,22113,GREY HEART HOT WATER BOTTLE,28,12.7339,16.4951,0.7019
sku,deep_learning,gru,22114,HOT WATER BOTTLE TEA AND SYMPATHY,28,56.1699,75.0484,0.8492
sku,machine_learning,lightgbm,22114,HOT WATER BOTTLE TEA AND SYMPATHY,28,60.7124,82.0469,0.9179
sku,deep_learning,lstm,22114,HOT WATER BOTTLE TEA AND SYMPATHY,28,56.6382,75.5456,0.8563
sku,statistical,moving_average_7,22114,HOT WATER BOTTLE TEA AND SYMPATHY,28,47.3010,58.5420,0.7151
sku,statistical,naive_lag_1,22114,HOT WATER BOTTLE TEA AND SYMPATHY,28,66.3929,84.2409,1.0038
sku,statistical,seasonal_naive_lag_7,22114,HOT WATER BOTTLE TEA AND SYMPATHY,28,39.1071,61.2434,0.5913
sku,statistical,weekday_seasonal_mean,22114,HOT WATER BOTTLE TEA AND SYMPATHY,28,52.2367,73.3926,0.7898
sku,machine_learning,xgboost,22114,HOT WATER BOTTLE TEA AND SYMPATHY,28,56.2778,85.4664,0.8509
sku,deep_learning,gru,22115,METAL SIGN EMPIRE TEA,28,6.7991,9.7669,0.8814
sku,machine_learning,lightgbm,22115,METAL SIGN EMPIRE TEA,28,6.7788,9.3093,0.8787
sku,deep_learning,lstm,22115,METAL SIGN EMPIRE TEA,28,6.8069,10.1600,0.8824
sku,statistical,moving_average_7,22115,METAL SIGN EMPIRE TEA,28,7.3367,9.6531,0.9511
sku,statistical,naive_lag_1,22115,METAL SIGN EMPIRE TEA,28,10.3929,13.1353,1.3472
sku,statistical,seasonal_naive_lag_7,22115,METAL SIGN EMPIRE TEA,28,7.4643,11.3531,0.9676
sku,statistical,weekday_seasonal_mean,22115,METAL SIGN EMPIRE TEA,28,6.1136,9.1948,0.7925
sku,machine_learning,xgboost,22115,METAL SIGN EMPIRE TEA,28,7.3282,9.7525,0.9500
sku,deep_learning,gru,22116,METAL SIGN HIS DINNER IS SERVED,28,2.5356,5.2874,1.0000
sku,machine_learning,lightgbm,22116,METAL SIGN HIS DINNER IS SERVED,28,3.7892,5.3027,1.4943
sku,deep_learning,lstm,22116,METAL SIGN HIS DINNER IS SERVED,28,2.5346,5.3001,0.9996
sku,statistical,moving_average_7,22116,METAL SIGN HIS DINNER IS SERVED,28,3.3367,5.5266,1.3159
sku,statistical,naive_lag_1,22116,METAL SIGN HIS DINNER IS SERVED,28,3.3571,6.1644,1.3239
sku,statistical,seasonal_naive_lag_7,22116,METAL SIGN HIS DINNER IS SERVED,28,3.7857,7.1614,1.4930
sku,statistical,weekday_seasonal_mean,22116,METAL SIGN HIS DINNER IS SERVED,28,2.3470,5.2224,0.9256
sku,machine_learning,xgboost,22116,METAL SIGN HIS DINNER IS SERVED,28,4.0721,5.5553,1.6059
sku,deep_learning,gru,22117,METAL SIGN HER DINNER IS SERVED,28,0.5637,0.7996,1.7538
sku,machine_learning,lightgbm,22117,METAL SIGN HER DINNER IS SERVED,28,3.6857,4.8261,11.4666
sku,deep_learning,lstm,22117,METAL SIGN HER DINNER IS SERVED,28,0.5256,0.7959,1.6354
sku,statistical,moving_average_7,22117,METAL SIGN HER DINNER IS SERVED,28,0.6684,0.9015,2.0794
sku,statistical,naive_lag_1,22117,METAL SIGN HER DINNER IS SERVED,28,0.6786,1.1802,2.1111
sku,statistical,seasonal_naive_lag_7,22117,METAL SIGN HER DINNER IS SERVED,28,0.7857,1.5353,2.4444
sku,statistical,weekday_seasonal_mean,22117,METAL SIGN HER DINNER IS SERVED,28,2.4862,3.5455,7.7349
sku,machine_learning,xgboost,22117,METAL SIGN HER DINNER IS SERVED,28,4.3469,5.5030,13.5236
sku,deep_learning,gru,22118,JOY WOODEN BLOCK LETTERS,28,3.8652,9.3669,1.0115
sku,machine_learning,lightgbm,22118,JOY WOODEN BLOCK LETTERS,28,3.7411,8.3701,0.9790
sku,deep_learning,lstm,22118,JOY WOODEN BLOCK LETTERS,28,3.8579,9.3848,1.0095
sku,statistical,moving_average_7,22118,JOY WOODEN BLOCK LETTERS,28,3.6326,8.4853,0.9506
sku,statistical,naive_lag_1,22118,JOY WOODEN BLOCK LETTERS,28,4.5714,11.1451,1.1963
sku,statistical,seasonal_naive_lag_7,22118,JOY WOODEN BLOCK LETTERS,28,3.9643,9.1085,1.0374
sku,statistical,weekday_seasonal_mean,22118,JOY WOODEN BLOCK LETTERS,28,3.9867,9.4272,1.0432
sku,machine_learning,xgboost,22118,JOY WOODEN BLOCK LETTERS,28,3.6904,8.0176,0.9657
sku,deep_learning,gru,22119,PEACE WOODEN BLOCK LETTERS,28,5.4005,13.4701,0.9948
sku,machine_learning,lightgbm,22119,PEACE WOODEN BLOCK LETTERS,28,5.4116,12.4896,0.9969
sku,deep_learning,lstm,22119,PEACE WOODEN BLOCK LETTERS,28,5.3997,13.4881,0.9947
sku,statistical,moving_average_7,22119,PEACE WOODEN BLOCK LETTERS,28,4.9337,12.2145,0.9088
sku,statistical,naive_lag_1,22119,PEACE WOODEN BLOCK LETTERS,28,7.8571,17.1152,1.4474
sku,statistical,seasonal_naive_lag_7,22119,PEACE WOODEN BLOCK LETTERS,28,5.4643,13.1407,1.0066
sku,statistical,weekday_seasonal_mean,22119,PEACE WOODEN BLOCK LETTERS,28,5.4807,13.4211,1.0096
sku,machine_learning,xgboost,22119,PEACE WOODEN BLOCK LETTERS,28,4.9924,11.9562,0.9197
sku,deep_learning,gru,22120,WELCOME WOODEN BLOCK LETTERS,28,1.4534,2.2919,1.0709
sku,machine_learning,lightgbm,22120,WELCOME WOODEN BLOCK LETTERS,28,2.9892,3.6263,2.2026
sku,deep_learning,lstm,22120,WELCOME WOODEN BLOCK LETTERS,28,1.4524,2.2948,1.0702
sku,statistical,moving_average_7,22120,WELCOME WOODEN BLOCK LETTERS,28,1.9949,2.7700,1.4699
sku,statistical,naive_lag_1,22120,WELCOME WOODEN BLOCK LETTERS,28,2.0714,3.3594,1.5263
sku,statistical,seasonal_naive_lag_7,22120,WELCOME WOODEN BLOCK LETTERS,28,2.2500,4.5000,1.6579
sku,statistical,weekday_seasonal_mean,22120,WELCOME WOODEN BLOCK LETTERS,28,1.3209,1.9911,0.9733
sku,machine_learning,xgboost,22120,WELCOME WOODEN BLOCK LETTERS,28,2.8796,3.2725,2.1218
sku,deep_learning,gru,22121,NOEL WOODEN BLOCK LETTERS,28,2.3979,4.1727,0.9457
sku,machine_learning,lightgbm,22121,NOEL WOODEN BLOCK LETTERS,28,3.9357,5.0645,1.5521
sku,deep_learning,lstm,22121,NOEL WOODEN BLOCK LETTERS,28,2.4030,4.2209,0.9477
sku,statistical,moving_average_7,22121,NOEL WOODEN BLOCK LETTERS,28,2.7704,4.5438,1.0926
sku,statistical,naive_lag_1,22121,NOEL WOODEN BLOCK LETTERS,28,3.6071,5.9010,1.4225
sku,statistical,seasonal_naive_lag_7,22121,NOEL WOODEN BLOCK LETTERS,28,3.4643,5.7787,1.3662
sku,statistical,weekday_seasonal_mean,22121,NOEL WOODEN BLOCK LETTERS,28,2.3470,4.2244,0.9256
sku,machine_learning,xgboost,22121,NOEL WOODEN BLOCK LETTERS,28,4.3990,5.3904,1.7348
sku,deep_learning,gru,22122,SET OF 2 FANCY FONT TEA TOWELS,28,0.0875,0.0875,0.0000
sku,machine_learning,lightgbm,22122,SET OF 2 FANCY FONT TEA TOWELS,28,0.3276,0.3459,0.0000
sku,deep_learning,lstm,22122,SET OF 2 FANCY FONT TEA TOWELS,28,0.0757,0.0757,0.0000
sku,statistical,moving_average_7,22122,SET OF 2 FANCY FONT TEA TOWELS,28,0.0000,0.0000,0.0000
sku,statistical,naive_lag_1,22122,SET OF 2 FANCY FONT TEA TOWELS,28,0.0000,0.0000,0.0000
sku,statistical,seasonal_naive_lag_7,22122,SET OF 2 FANCY FONT TEA TOWELS,28,0.0000,0.0000,0.0000
sku,statistical,weekday_seasonal_mean,22122,SET OF 2 FANCY FONT TEA TOWELS,28,1.6264,1.9025,0.0000
sku,machine_learning,xgboost,22122,SET OF 2 FANCY FONT TEA TOWELS,28,0.1588,0.1729,0.0000
sku,deep_learning,gru,22123,PING MICROWAVE APRON,28,5.1321,9.7329,0.9454
sku,machine_learning,lightgbm,22123,PING MICROWAVE APRON,28,5.2720,8.1838,0.9712
sku,deep_learning,lstm,22123,PING MICROWAVE APRON,28,5.1308,9.7285,0.9451
sku,statistical,moving_average_7,22123,PING MICROWAVE APRON,28,4.7449,8.1880,0.8741
sku,statistical,naive_lag_1,22123,PING MICROWAVE APRON,28,5.7500,9.5637,1.0592
sku,statistical,seasonal_naive_lag_7,22123,PING MICROWAVE APRON,28,6.2500,10.8117,1.1513
sku,statistical,weekday_seasonal_mean,22123,PING MICROWAVE APRON,28,5.1561,9.9244,0.9498
sku,machine_learning,xgboost,22123,PING MICROWAVE APRON,28,5.6914,8.2454,1.0484
sku,deep_learning,gru,22124,SET OF 2 TEA TOWELS PING MICROWAVE,28,2.3231,5.1760,0.9427
sku,machine_learning,lightgbm,22124,SET OF 2 TEA TOWELS PING MICROWAVE,28,2.3469,4.5490,0.9524
sku,deep_learning,lstm,22124,SET OF 2 TEA TOWELS PING MICROWAVE,28,2.3225,5.1854,0.9425
sku,statistical,moving_average_7,22124,SET OF 2 TEA TOWELS PING MICROWAVE,28,2.2194,4.6323,0.9006
sku,statistical,naive_lag_1,22124,SET OF 2 TEA TOWELS PING MICROWAVE,28,2.2143,4.6828,0.8986
sku,statistical,seasonal_naive_lag_7,22124,SET OF 2 TEA TOWELS PING MICROWAVE,28,2.2857,5.0143,0.9275
sku,statistical,weekday_seasonal_mean,22124,SET OF 2 TEA TOWELS PING MICROWAVE,28,2.4024,5.3913,0.9749
sku,machine_learning,xgboost,22124,SET OF 2 TEA TOWELS PING MICROWAVE,28,2.4010,4.3894,0.9743
sku,deep_learning,gru,22125,UNKNOWN,28,0.3345,0.7684,1.8732
sku,machine_learning,lightgbm,22125,UNKNOWN,28,0.9402,1.1100,5.2651
sku,deep_learning,lstm,22125,UNKNOWN,28,0.3056,0.7680,1.7112
sku,statistical,moving_average_7,22125,UNKNOWN,28,0.4388,0.9099,2.4572
sku,statistical,naive_lag_1,22125,UNKNOWN,28,0.2857,0.9636,1.6000
sku,statistical,seasonal_naive_lag_7,22125,UNKNOWN,28,0.6429,1.8708,3.6000
sku,statistical,weekday_seasonal_mean,22125,UNKNOWN,28,0.9832,1.2120,5.5057
sku,machine_learning,xgboost,22125,UNKNOWN,28,1.1486,1.3569,6.4320
sku,deep_learning,gru,22127,PARTY CONES CARNIVAL ASSORTED,28,0.0875,0.0875,0.0000
sku,machine_learning,lightgbm,22127,PARTY CONES CARNIVAL ASSORTED,28,0.3405,0.3581,0.0000
sku,deep_learning,lstm,22127,PARTY CONES CARNIVAL ASSORTED,28,0.0757,0.0757,0.0000
sku,statistical,moving_average_7,22127,PARTY CONES CARNIVAL ASSORTED,28,0.0000,0.0000,0.0000
sku,statistical,naive_lag_1,22127,PARTY CONES CARNIVAL ASSORTED,28,0.0000,0.0000,0.0000
sku,statistical,seasonal_naive_lag_7,22127,PARTY CONES CARNIVAL ASSORTED,28,0.0000,0.0000,0.0000
sku,statistical,weekday_seasonal_mean,22127,PARTY CONES CARNIVAL ASSORTED,28,4.8684,5.8334,0.0000
sku,machine_learning,xgboost,22127,PARTY CONES CARNIVAL ASSORTED,28,0.1588,0.1729,0.0000
sku,deep_learning,gru,22128,PARTY CONES CANDY ASSORTED,28,0.7485,2.2290,1.6121
sku,machine_learning,lightgbm,22128,PARTY CONES CANDY ASSORTED,28,4.9902,5.6656,10.7481
sku,deep_learning,lstm,22128,PARTY CONES CANDY ASSORTED,28,0.6926,2.2337,1.4918
sku,statistical,moving_average_7,22128,PARTY CONES CANDY ASSORTED,28,4.5204,8.2632,9.7363
sku,statistical,naive_lag_1,22128,PARTY CONES CANDY ASSORTED,28,0.9286,3.2183,2.0000
sku,statistical,seasonal_naive_lag_7,22128,PARTY CONES CANDY ASSORTED,28,5.2143,22.9051,11.2308
sku,statistical,weekday_seasonal_mean,22128,PARTY CONES CANDY ASSORTED,28,5.5359,6.4550,11.9234
sku,machine_learning,xgboost,22128,PARTY CONES CANDY ASSORTED,28,5.1759,5.7787,11.1481
sku,deep_learning,gru,22129,PARTY CONES CANDY DECORATION,28,2.1595,3.6724,1.0994
sku,machine_learning,lightgbm,22129,PARTY CONES CANDY DECORATION,28,6.7265,7.9311,3.4244
sku,deep_learning,lstm,22129,PARTY CONES CANDY DECORATION,28,2.1478,3.6824,1.0934
sku,statistical,moving_average_7,22129,PARTY CONES CANDY DECORATION,28,8.8929,16.0366,4.5273
sku,statistical,naive_lag_1,22129,PARTY CONES CANDY DECORATION,28,3.2500,5.1789,1.6545
sku,statistical,seasonal_naive_lag_7,22129,PARTY CONES CANDY DECORATION,28,11.3214,45.6598,5.7636
sku,statistical,weekday_seasonal_mean,22129,PARTY CONES CANDY DECORATION,28,3.3982,4.7397,1.7300
sku,machine_learning,xgboost,22129,PARTY CONES CANDY DECORATION,28,7.1767,8.2095,3.6536
sku,deep_learning,gru,22130,PARTY CONE CHRISTMAS DECORATION,28,35.3796,124.6171,1.0067
sku,machine_learning,lightgbm,22130,PARTY CONE CHRISTMAS DECORATION,28,41.1446,123.8624,1.1708
sku,deep_learning,lstm,22130,PARTY CONE CHRISTMAS DECORATION,28,35.2940,124.6769,1.0043
sku,statistical,moving_average_7,22130,PARTY CONE CHRISTMAS DECORATION,28,50.4796,130.3202,1.4364
sku,statistical,naive_lag_1,22130,PARTY CONE CHRISTMAS DECORATION,28,62.5714,173.0962,1.7805
sku,statistical,seasonal_naive_lag_7,22130,PARTY CONE CHRISTMAS DECORATION,28,54.4286,166.0835,1.5488
sku,statistical,weekday_seasonal_mean,22130,PARTY CONE CHRISTMAS DECORATION,28,33.2162,117.9869,0.9452
sku,machine_learning,xgboost,22130,PARTY CONE CHRISTMAS DECORATION,28,40.2912,123.5776,1.1465
sku,deep_learning,gru,22131,FOOD CONTAINER SET 3 LOVE HEART,28,7.7412,19.8420,0.9897
sku,machine_learning,lightgbm,22131,FOOD CONTAINER SET 3 LOVE HEART,28,10.3079,18.2837,1.3179
sku,deep_learning,lstm,22131,FOOD CONTAINER SET 3 LOVE HEART,28,7.7383,19.8696,0.9894
sku,statistical,moving_average_7,22131,FOOD CONTAINER SET 3 LOVE HEART,28,11.4184,20.6489,1.4599
sku,statistical,naive_lag_1,22131,FOOD CONTAINER SET 3 LOVE HEART,28,13.2857,26.8993,1.6986
sku,statistical,seasonal_naive_lag_7,22131,FOOD CONTAINER SET 3 LOVE HEART,28,13.0000,27.6586,1.6621
sku,statistical,weekday_seasonal_mean,22131,FOOD CONTAINER SET 3 LOVE HEART,28,9.6063,17.8835,1.2282
sku,machine_learning,xgboost,22131,FOOD CONTAINER SET 3 LOVE HEART,28,11.5534,18.6079,1.4771
sku,deep_learning,gru,22132,RED LOVE HEART SHAPE CUP,28,5.2903,18.5268,1.0506
sku,machine_learning,lightgbm,22132,RED LOVE HEART SHAPE CUP,28,10.0044,18.6642,1.9867
sku,deep_learning,lstm,22132,RED LOVE HEART SHAPE CUP,28,5.2636,18.5407,1.0453
sku,statistical,moving_average_7,22132,RED LOVE HEART SHAPE CUP,28,8.0969,19.5718,1.6079
sku,statistical,naive_lag_1,22132,RED LOVE HEART SHAPE CUP,28,9.6429,25.9711,1.9149
sku,statistical,seasonal_naive_lag_7,22132,RED LOVE HEART SHAPE CUP,28,8.8571,26.0412,1.7589
sku,statistical,weekday_seasonal_mean,22132,RED LOVE HEART SHAPE CUP,28,7.4583,18.1578,1.4811
sku,machine_learning,xgboost,22132,RED LOVE HEART SHAPE CUP,28,11.2767,19.7589,2.2393
sku,deep_learning,gru,22133,PINK LOVE HEART SHAPE CUP,28,1.1522,3.0545,1.2904
sku,machine_learning,lightgbm,22133,PINK LOVE HEART SHAPE CUP,28,3.3985,4.6767,3.8063
sku,deep_learning,lstm,22133,PINK LOVE HEART SHAPE CUP,28,1.1289,3.0616,1.2644
sku,statistical,moving_average_7,22133,PINK LOVE HEART SHAPE CUP,28,1.3265,3.0850,1.4857
